author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
Natalie Brown,"70 Of The Best Gifts Under $10 To Give This Year, Before They Go Flying Off The Shelves","Little somethings to make everyone on your list happy, at a price to keep your budget happy.View Entire Post ›",https://www.buzzfeed.com/nataliebrown/the-best-gifts-under-10-to-give-this-year-an,https://img.buzzfeed.com/buzzfeed-static/static/2023-11/29/22/campaign_images/1ba221f6a0ac/70-of-the-best-gifts-under-10-to-give-this-year-b-3-1721-1701295610-0_dblbig.jpg,2023-11-30T12:31:02Z,"Bachan's is a small Japanese-owned biz founded by Justin Gill and based in Northern California. He took cues from his grandmother Judy Yokoyama's recipe, and refused to water the sauce down to cut co… [+1286 chars]",buzzfeed,Buzzfeed
Elizabeth Lilly,It's Time To Annihilate The Stains That’ve Been Haunting You With These 42 Clever Cleaning Products,"Sadly, the rooms where your bunnies roam are not candidates for a home visit on Ghost Adventures.View Entire Post ›",https://www.buzzfeed.com/elizabethlilly/stain-removers-cleaners,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/14/21/enhanced/7649532dc152/original-762-1699996906-3.jpg?crop=1581:830;0,0%26downsize=1250:*",2023-11-30T12:00:04Z,"These work on almost any surface: leather, fabric, furniture, hardwood, pans, metal, WHEREVER. And! They'll clean up grease, oil, tar, dirt, ink, lipstick, nail polish, food, and a whole lot more. 
… [+671 chars]",buzzfeed,Buzzfeed
Jordan Grigsby,33 Stocking Stuffers Your Kid Will Be Totally Obsessed With,Opening gifts may be a bit delayed when they get that slime in their stocking and sit and play with it for 45 minutes.View Entire Post ›,https://www.buzzfeed.com/jordanagrigs/stocking-stuffers-kid-will-be-obsessed-with-an,https://img.buzzfeed.com/buzzfeed-static/static/2023-11/29/17/campaign_images/98315e6a3daf/33-stocking-stuffers-your-kid-will-be-totally-obs-3-1088-1701277347-0_dblbig.jpg,2023-11-30T11:31:03Z,"The set comes with a storage tin, rolling pin, wee knife, pizza/dough cutter, mixing spoon, three wee spoons, mixing bowl, pizza/pie pan, pie server, sheet pan, silicone cake and cupcake molds, two s… [+769 chars]",buzzfeed,Buzzfeed
Kristen Harris,"13 Times Interviewers Roasted, Called Out, Or Shamed Rude Celebs","When Donald Trump appeared on the Late Show with David Letterman in 2012, he ranted about China's economic power threatening the US's place as the ""world leader."" In response, the host brought out some made-in-China ties from his Macy's line, rendering him mo…",https://www.buzzfeed.com/kristenharris1/interviewers-humbled-celebs,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/29/20/enhanced/7a14a012c6fa/original-513-1701288193-3.jpg?crop=1246:652;0,0%26downsize=1250:*",2023-11-30T11:16:03Z,"Later, he said, ""Dont you love this interview? Tell me the truth.""
Terry replied, ""Well, I think its kind of a drag, because youre making speeches... And youre being intentionally obnoxious.""
He sa… [+206 chars]",buzzfeed,Buzzfeed
Abby Kass,39 Travel Products That Will Only Make Your Next Getaway Better,These items will be at the top of your packing list.View Entire Post ›,https://www.buzzfeed.com/abbykass/travel-products-to-make-next-getaway-better,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/6/20/enhanced/4852ad28cbcf/original-734-1699300957-2.jpg?crop=1581:830;0,0%26downsize=1250:*",2023-11-30T11:01:03Z,"The wallet has a passport pocket, boarding pass compartment, three credit card slots, an ID slot, a slim card pouch, slim pocket, a ticket slot, a cellphone pouch, a coin zippered pocket, key holder,… [+743 chars]",buzzfeed,Buzzfeed
Courtney Lynch,32 Practical Things For Your Home You’ll Feel So Clever For Discovering,There's something special about home upgrades that are practical *and* make you feel like a certified genius.View Entire Post ›,https://www.buzzfeed.com/courtney_lynch/practical-things-for-your-home,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/15/21/enhanced/6149c269962f/original-1522-1700082518-5.jpg?crop=1581:830;0,0%26downsize=1250:*",2023-11-30T10:31:02Z,"Former BuzzFeed Shopping writer Britt Ross tried The Pink Stuff and says: ""Upon moving to a new house, I discovered I'd inherited some not-so-well-maintained white bathroom tile, with white grout to … [+1292 chars]",buzzfeed,Buzzfeed
Rebecca O'Connell,31 Brilliant Products That Will Win Your Heart Instantly,"Whether it's a practical shoe balm or a Squishmallow pet bed, you're gonna love your new purchases.View Entire Post ›",https://www.buzzfeed.com/bekoconnell/brilliant-items-win-your-heart-instantly-an,https://img.buzzfeed.com/buzzfeed-static/static/2023-11/16/16/campaign_images/cde66b70ebb5/31-brilliant-products-that-will-win-your-heart-in-3-508-1700153199-0_dblbig.jpg,2023-11-30T10:01:02Z,"It comes with a lid to help maintain freshness and keep out odors. It's made of food-safe silicone that's BPA-free and dishwasher-safe. It's great for little sides of beans, sauces, soups, and more. … [+1059 chars]",buzzfeed,Buzzfeed
Hameda Nafiz,We Talked To Angelo Marasigan About Being Nominated For TikTok Creator Of The Year,"Sometimes I sit back thinking ""is this really what I get to do?""View Entire Post ›",https://www.buzzfeed.com/haltherego/angelo-marasigan-tiktok-creator-of-the-year,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/30/7/enhanced/398cfb4af828/original-1671-1701327872-2.jpg?crop=1581:830;0,0%26downsize=1250:*",2023-11-30T07:05:33Z,"Angelo: I actually started creating content on YouTube and Vine when I was still in school. This was definitely my main hobby growing up, as it was a great outlet for me to unleash my creativity and … [+859 chars]",buzzfeed,Buzzfeed
Chelsea Stuart,35 Hair Products To Help You Get A Straight-From-The-Salon Look,Some of these options will even deliver if you're an air-dry only kinda person.View Entire Post ›,https://www.buzzfeed.com/chelseastuart/problem-solving-hair-products,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/9/15/enhanced/ae478e8cc7d8/original-9335-1699545306-2.jpg?crop=1581:830;0,0%26downsize=1250:*",2023-11-30T05:31:03Z,"And here's more from my BF Shopping colleague Melanie Aman:
""I bleach my dark brown-black Asian hair blonde every six to eight weeks, so I was immediately intrigued when I first heard some stylists … [+1272 chars]",buzzfeed,Buzzfeed
Amanda Davis,51 Gifts Any College Student Will Be Thrilled To Receive,"College is tough, but these gifts will feel like a reward for making it through the semester.View Entire Post ›",https://www.buzzfeed.com/amandadavis3/best-gifts-for-college-students,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/15/23/enhanced/02cbab852219/original-1476-1700092551-3.jpg?crop=1581:830;0,0%26downsize=1250:*",2023-11-30T05:00:04Z,"Do you know they hate typing on a laptop? No worries, because this keyboard comes with a mouse and a USB receiver (compatible with Windows 7, Windows 8, Windows 10, and Mac) that'll make their next t… [+934 chars]",buzzfeed,Buzzfeed
Heather Braga,35 Disney Gifts That’ll Add Some Serious Magic To Your Kid’s Holiday Season,The Disney ILY 4EVER dolls are cooler than I'll ever be.View Entire Post ›,https://www.buzzfeed.com/hbraga/disney-gifts-thatll-add-some-serious-magic-to-your-kids,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/20/19/enhanced/a954de766245/original-870-1700509658-2.jpg?crop=1581:830;0,0%26downsize=1250:*",2023-11-30T04:31:03Z,"There are 12 HD Disney templates included, featuring Mickey Mouse, Minnie Mouse, Dumbo, Cinderella, Goofy, Donald Duck, Toy Storys Woody and Buzz, The Little Mermaid, Pluto, Simba, Tinkerbell, and th… [+431 chars]",buzzfeed,Buzzfeed
Emma Lord,38 TikTok Products So Good It’ll Feel Like They Were Made Specifically For You,Wild that you lived this long *without* having a designated pickle fork in your fridge.View Entire Post ›,https://www.buzzfeed.com/emmalord9/tiktok-products-so-good-itll-feel-like-they-were-made,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/7/17/enhanced/45854fd8cc1f/original-6105-1699377532-4.jpg?crop=1581:830;0,0%26downsize=1250:*",2023-11-30T04:01:03Z,"I use this on my skin and definitely have noticed results! While it didn't help completely kick my stubborn pre-period hormonal acne, it has done *wonders* with reducing redness on my face, particula… [+663 chars]",buzzfeed,Buzzfeed
Chelsea Stuart,55 Unexpected Gifts That'll Put Santa To Shame,"Commemorative Taylor Swift tickets, Renaissance cat calendars, Love Island tumblers, and tons of other fun items your giftee had no idea they needed.View Entire Post ›",https://www.buzzfeed.com/chelseastuart/unexpected-gifts-that-will-put-santa-to-shame-an,https://img.buzzfeed.com/buzzfeed-static/static/2023-11/30/2/campaign_images/1ba221f6a0ac/55-unexpected-gifts-thatll-put-santa-to-shame-3-2547-1701313158-0_dblbig.jpg,2023-11-30T03:31:02Z,"Here's more from BuzzFeed shopping writer Emma Lord: 
""As you can see from the above GIF, I bought these for myself, and I love them to pieces. TBH, I use them as decor every bit as much as I use th… [+943 chars]",buzzfeed,Buzzfeed
Elizabeth Lilly,"If You’re Into Body Horror, You’ll Prob Wanna Take A Look At The Before And After Pics For These Products",News flash: I'm directing the next installment of Saw. Just wait 'til you see my robotic vacuum trap.View Entire Post ›,https://www.buzzfeed.com/elizabethlilly/gross-grooming-products-pics-proof,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/11/17/enhanced/feca9ce9f03e/original-435-1699724294-3.jpg?crop=1581:830;0,0%26downsize=1250:*",2023-11-30T03:01:02Z,"This product is a dream come true for anyone who gets a kind of sick satisfaction from peeling off dead skin. (Let's face it, that's all of us, right?)
Promising review: ""This mask comes with two ba… [+604 chars]",buzzfeed,Buzzfeed
Alexa Lisitza,"""Pretty Cheap And Very Fun"": 21 Parents Shared Frugal Ways They ""Treat"" Their Kids Without Breaking The Bank","""When my kids were little (and we were very poor), we went on trips to the pet store to look at the animals. It was like a mini trip to the zoo. We would always buy a treat for the dog while we were there. An hour of entertainment for a few bucks.""View Entire…",https://www.buzzfeed.com/alexalisitza/parents-share-affordable-tips,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/29/20/enhanced/7a14a012c6fa/original-576-1701288933-2.jpg?crop=1581:830;0,0%26downsize=1250:*",2023-11-30T02:45:20Z,"""If youre interested, theres also a website called Falling Fruit that is basically a Google Maps for foraging. Put in your location, and the map populates with foraging spots around you. The site is … [+113 chars]",buzzfeed,Buzzfeed
Courtney Lynch,32 Products That Are Living Proof You Can Do A Whole Lot With A Tiny Space,Your space will feel a *lot* bigger thanks to these small but mighty upgrades.View Entire Post ›,https://www.buzzfeed.com/courtney_lynch/products-that-are-living-proof-you-can-do-a-whole-lot,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/22/2/enhanced/92ec1b04c52b/original-682-1700621117-2.jpg?crop=1581:830;0,0%26downsize=1250:*",2023-11-30T02:31:03Z,"This includes a toothpaste dispenser (that'll squeeze out every last ounce!), four cups and holders, and a place to store your toothbrushes.
Promising review: ""Every household with kids should have … [+661 chars]",buzzfeed,Buzzfeed
Amanda Davis,35 Gifts For Book Lovers That Aren’t Books,Gifts that'll LIT- erally stand out from the shelf of books they already have.View Entire Post ›,https://www.buzzfeed.com/amandadavis3/gifts-for-bookworms-that-arent-books-an,https://img.buzzfeed.com/buzzfeed-static/static/2023-11/29/16/campaign_images/9dbf20f7ce1f/35-gifts-for-book-lovers-that-arent-books-3-4892-1701275053-0_dblbig.jpg,2023-11-30T02:01:04Z,"Each shelf holds up to 15 pounds, and reviewers recommend putting your largest, heaviest books at the bottom of each shelf for more support.
Promising reviews: ""These are so much fun! We ordered the… [+913 chars]",buzzfeed,Buzzfeed
Negesti Kaudo,"Here Are 37 Cleaning Products That Work Hard So You Don't Have To, Seriously","The less elbow grease I have to use to clean, the better.View Entire Post ›",https://www.buzzfeed.com/negestikaudo/hardworking-cleaning-products,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/10/21/enhanced/7b4d2bc5c270/original-1217-1699653480-3.jpg?crop=1581:830;0,0%26downsize=1250:*",2023-11-30T01:31:02Z,"BTW, this product is designed specifically for drains clogged with hair! For a different drain cleaner, check out this one!
Having never read a review of this product, I used it and now I'm furious … [+2227 chars]",buzzfeed,Buzzfeed
Emma Lord,37 Practical Gifts Under $25 You’ll Want For Everyone On Your List,"Embarrassing, though, when they start loving the egg cooker and sleep headphones you bought them more than they love you.View Entire Post ›",https://www.buzzfeed.com/emmalord9/practical-gifts-under-25-everyone,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/22/16/enhanced/9df8b28f053a/original-2898-1700670196-12.jpg?crop=1581:830;0,0%26downsize=1250:*",2023-11-30T01:01:03Z,"It includes a chef's knife, paring knife, bread knife, slicing knife, utility knife, and santoku knife. Psst the knives don't come with this holder, but you can snag an easy-to-install magnetic bar f… [+832 chars]",buzzfeed,Buzzfeed
Heather Braga,Just 47 Pieces Of Holiday Decor To Make Your Home More Festive Inside And Out,Get ready to put Clark Griswold to shame with your top notch decor.View Entire Post ›,https://www.buzzfeed.com/hbraga/indoor-outdoor-holiday-decor-an,https://img.buzzfeed.com/buzzfeed-static/static/2023-11/29/16/campaign_images/16009e910fe8/just-47-pieces-of-holiday-decor-to-make-your-home-3-8915-1701274572-7_dblbig.jpg,2023-11-30T00:01:02Z,"The branches are flexible so you can arrange them to your liking, and they come with a UL-certificated and waterproof adapter.
Promising review: ""These trees are a BARGAIN for the money! Theyre neat… [+786 chars]",buzzfeed,Buzzfeed
Elizabeth Lilly,35 Little Indulgences For Under $10,"Because you deserve a fun little wine coloring book to scribble in while you, well, enjoy a glass of wine and catch up on your Bravo stories.View Entire Post ›",https://www.buzzfeed.com/elizabethlilly/cheap-indulgences-under-10,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/16/1/enhanced/9a69307806d9/original-1755-1700096485-2.jpg?crop=3809:2000;0,0%26downsize=1250:*",2023-11-29T23:31:02Z,"Promising reviews: ""What can I say, I saw a TikTok about this lipstick and for $10 had to try it!The reviews are right, for some reason this lipstick is better than even $20 name brand ones bought fr… [+723 chars]",buzzfeed,Buzzfeed
Kayla Yandoli,People Admitted The Beyond Horrible Things That Happened To Them During Sex,"""A girl left her tampon in by accident. I was young and dumb, so I didn't know what was happening. I just kept going. I got rug burn on my penis from rubbing against it.""View Entire Post ›",https://www.buzzfeed.com/kaylayandoli/horrible-sexual-experiences,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/29/16/enhanced/8a1f8549f422/original-611-1701274036-5.jpg?crop=1247:653;0,105%26downsize=1250:*",2023-11-29T23:16:02Z,"""I ran at least two red lights on my way to the emergency room, but when I got there (probably due to the sight of my newly-dyed red pants), I got waived into the ER faster than I ever have in my ent… [+297 chars]",buzzfeed,Buzzfeed
Amanda Davis,40 Items Under $50 That’ll Get You A Gold Medal In Gift Giving,"Santa Claus better watch out, because you're coming for his job with gifts this good.View Entire Post ›",https://www.buzzfeed.com/amandadavis3/items-under-50-thatll-get-you-a-gold-medal-in-gift-giving-an,https://img.buzzfeed.com/buzzfeed-static/static/2023-11/22/14/campaign_images/2caada93b96f/40-items-under-50-thatll-get-you-a-gold-medal-in--3-1147-1700663106-0_dblbig.jpg,2023-11-29T23:00:05Z,"Between 26 players can play at a time (ages 12+), each taking turns and reading out their chosen card to the group. There are three levels of questions and wild cards (level one: perception, level tw… [+1097 chars]",buzzfeed,Buzzfeed
Hannah Dobrogosz,"""This World Will Easily Steal Your Life If You Let It"": Women Are Sharing The Most Surprising Life Lessons They Learned As They Got Older","""Blossoming into a beautiful young lady felt like I joined the meat market. My beauty and body far outweighed my brains and brawn.""View Entire Post ›",https://www.buzzfeed.com/hannahdobro/surprises-woman-faced-growing-up,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/28/21/enhanced/2c9d5474c342/original-1305-1701207672-2.jpg?crop=1581:830;0,0%26downsize=1250:*",2023-11-29T19:16:02Z,"""There's been a lot of surprising and disappointing factors along the way. I really feel that, as a woman in general, we take on the bulk of childbearing and rearing responsibilities and dont get any… [+636 chars]",buzzfeed,Buzzfeed
Matt Stopera,"Spotify Told A Ton Of People They Belong In Burlington, Cambridge, Or Berkeley, And Now Everyone's Joking About The Three",I guess I'm dying alone in Provo!View Entire Post ›,https://www.buzzfeed.com/mjs538/cambridge-berkeley-burlington,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/29/18/enhanced/d3a143ac472a/original-2883-1701281837-2.jpg?crop=1243:650;0,89%26downsize=1250:*",2023-11-29T19:07:22Z,"thought for sure id get berkeley, cambridge or vermont like all the cool people but no, spotify banished me to the midwest for enjoying fall out boy, gecs and boygenius. pic.twitter.com/tpH0J4Lad0
 … [+47 chars]",buzzfeed,Buzzfeed
Benjamin Dzialdowski,Spotify Wrapped Just Dropped And The Internet Is Once Again Not Being Calm About It,"""I'm nothing if not a girl who loves to be told statistics about herself.""View Entire Post ›",https://www.buzzfeed.com/bendzialdowski/spotify-wrapped-reactions-x,https://img.buzzfeed.com/buzzfeed-static/static/2023-11/29/16/campaign_images/98315e6a3daf/spotify-wrapped-just-dropped-and-the-internet-is--3-1065-1701277007-0_dblbig.jpg,2023-11-29T19:04:03Z,"Thumbnail credits: Netflix, Walt Disney Studios Motion Pictures, First Run Syndication, Amazon Prime Video",buzzfeed,Buzzfeed
Hannah Marder,"36 Truly Wild Stories About *That One Coworker*, Because Everyone Has One","""[He] got suspended...for harassing one female employee, only to do it again to the mother of the first one!""View Entire Post ›",https://www.buzzfeed.com/hannahmarder/people-are-sharing-what-happened-to-that-one-coworker-and,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/28/17/enhanced/80ed9643c965/original-840-1701192764-2.jpg?crop=1245:652;0,78%26downsize=1250:*",2023-11-29T15:16:03Z,"""In the year I worked alongside Bill, I watched him:
Ask a brown-skinned coworker how 'his people' prayed. Said coworker was born and raised in Maryland.
In a conversation about how people's person… [+1067 chars]",buzzfeed,Buzzfeed
Courtney Lynch,38 Products For Anyone Who Is Long Overdue For A Pampering Session,Your long-awaited and well-deserved pampering sesh awaits you.View Entire Post ›,https://www.buzzfeed.com/courtney_lynch/pampering-products,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/14/0/enhanced/0b59b6c34e3c/original-2871-1699920611-4.jpg?crop=1581:830;0,0%26downsize=1250:*",2023-11-29T14:01:02Z,"These masks contain vitamin E, collagen, and sodium hyaluronate (a form of hyaluronic acid). Each mask has its own scent, too! Some of the options are cucumber, green tea, charcoal, aloe, and herb.
… [+1251 chars]",buzzfeed,Buzzfeed
Melanie Aman,32 Crowd-Pleasing Gifts For The People Who Don’t Even Know What They Want,"And that's OK, because * you* know exactly what they want.View Entire Post ›",https://www.buzzfeed.com/melanie_aman/crowdpleasing-gifts-indecisive-people-an,https://img.buzzfeed.com/buzzfeed-static/static/2023-11/21/16/campaign_images/25f13133e47f/32-crowd-pleasing-gifts-for-the-people-who-dont-e-3-636-1700582489-1_dblbig.jpg,2023-11-29T13:31:02Z,"My colleague Emma Lord bought these and loves them. In her own words:
""I bought these for myself, and I love them to pieces. TBH, I use them as decor every bit as much as I use them to eat. Sometime… [+842 chars]",buzzfeed,Buzzfeed
Samantha Wieder,Jaw-Dropping Results *And* TikTok Fame – These 34 Products Have All The Major Selling Points,Proven results and social media virality. You can't ask for a better combo.View Entire Post ›,https://www.buzzfeed.com/samanthawieder/jaw-dropping-results-and-tiktok-fame-these-products-have,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/20/14/enhanced/794d4becedd7/original-7240-1700490489-2.jpg?crop=1581:830;0,0%26downsize=1250:*",2023-11-29T13:00:04Z,"Tablets are biodegradable, chlorine-free, and environmentally safe. Good for use on stainless-steel bottles, mugs, hydration reservoirs, coolers, dishes, and hard-to-clean plastic containers and bott… [+899 chars]",buzzfeed,Buzzfeed
Heather Braga,Anyone Who Has A Kid Under The Age Of 2 Should Consider Adding Some Of These 43 Products To Their Cart,There's a seriously impressive bubble machine in here...just sayin'.View Entire Post ›,https://www.buzzfeed.com/hbraga/products-for-kids-under-age-2-an,https://img.buzzfeed.com/buzzfeed-static/static/2023-11/16/15/campaign_images/d714f3e27d64/anyone-who-has-a-kid-under-the-age-of-2-should-co-3-2924-1700147860-0_dblbig.jpg,2023-11-29T12:31:02Z,"It's recommended for children between 8 and 45 pounds and can be used in four different holding positions feeding/breastfeeding, side carrying, front facing, and face-to-face. 
Tushbaby is a small b… [+740 chars]",buzzfeed,Buzzfeed
Elizabeth Lilly,39 Simple Beauty Products That’ll Have A Huge Impact,This Vaseline stick is a game-changer.View Entire Post ›,https://www.buzzfeed.com/elizabethlilly/simple-beauty-products-huge-impact,https://img.buzzfeed.com/buzzfeed-static/static/2023-11/16/7/campaign_images/2673aedb1c24/39-simple-beauty-products-thatll-have-a-huge-impa-3-3646-1700121452-2_dblbig.jpg,2023-11-29T12:01:02Z,"Kulfi Beauty is a South-Asian, woman-owned small biz.
Promising review: ""I have dark circles that I've just lived with for years because I couldn't find a concealer that looked natural. Trust me whe… [+694 chars]",buzzfeed,Buzzfeed
Mugdha Kusray,People Are Calling Out Suhana Khan's Take On Alia Bhatt Repeating Outfits And Promoting Sustainability As Tone Deaf,Wearing my rattiest t-shirt as I'm writing this....View Entire Post ›,https://www.buzzfeed.com/mugdhakusray1/suhana-khan-speaks-about-alia-bhatt-repeating-saree,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/29/9/enhanced/31b519c9beb2/original-630-1701250290-2.jpg?crop=1245:651;4,34%26downsize=1250:*",2023-11-29T12:01:02Z,"When celebs repeat outfits, it counts as activism and being a role model. When everybody else does the same, it's just a way of life. 
Repeating an expensive outfit once or twice doesn't make you su… [+22 chars]",buzzfeed,Buzzfeed
Courtney Lynch,These 35 Snazzy Products Will *Actually* Inspire You To Work In Your Home Office,Your productivity level is about to go way up thanks to these improvements.View Entire Post ›,https://www.buzzfeed.com/courtney_lynch/snazzy-home-office-items-an,https://img.buzzfeed.com/buzzfeed-static/static/2023-11/16/14/campaign_images/d251f525e42a/these-35-snazzy-products-will-actually-inspire-yo-3-1324-1700146521-0_dblbig.jpg,2023-11-29T11:31:04Z,"This compact, rolling desk bike is also height adjustable so you can get your perfect fit with the tray, and has ""whisper quiet"" pedaling, eight resistance levels, and a way to track your mileage, rp… [+1484 chars]",buzzfeed,Buzzfeed
"Katy Herman, Genevieve Scarano",34 Useful Products Travel Lovers Will Definitely Want To Bring From Now On,"Products that'll make packing, flying, hotel room living, flying again, unpacking, and everything in between a little bit easier.View Entire Post ›",https://www.buzzfeed.com/katyherman/useful-travel-products-you-should-bring,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/7/21/enhanced/47fbd26af889/original-1120-1699392689-2.jpg?crop=1581:830;0,0%26downsize=1250:*",2023-11-29T11:01:05Z,"The wallet has a boarding pass compartment, a passport compartment, three credit card slots, an ID slot, a slim card pouch, a ticket slot, a slim pocket, a cellphone pouch, a coin zippered pocket, a … [+760 chars]",buzzfeed,Buzzfeed
Maitland Quitmeyer,39 Gifts For The Most Impatient Person You Know,"And if that's you, well...just buy 'em for yourself.View Entire Post ›",https://www.buzzfeed.com/maitlandquitmeyer/gifts-for-most-impatient-person-2023,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/23/3/enhanced/211045d1d28e/original-2644-1700709912-3.jpg?crop=1581:830;0,0%26downsize=1250:*",2023-11-29T10:31:04Z,"It has prongs along the side that smooth and detangle hair as it gets wrapped around, while the ceramic iconic barrel ensures your curls are shiny, healthy, and frizz-free. It also automatically shut… [+1385 chars]",buzzfeed,Buzzfeed
Elizabeth Lilly,46 Lazy Ways To Make Your Home Look So Much Better,An LED strip to backlight your TV is going to make your fall horror movie marathons so much better.View Entire Post ›,https://www.buzzfeed.com/elizabethlilly/lazy-ways-home-look-so-much-better-an,https://img.buzzfeed.com/buzzfeed-static/static/2023-11/22/18/campaign_images/e514c46c79af/46-lazy-ways-to-make-your-home-look-so-much-better-3-603-1700676851-2_dblbig.jpg,2023-11-29T10:01:04Z,"Enhances the natural beauty and depth of grain on finished *and* unfinished wood. For use on antiques, dining tables, kitchen cabinets, wood doors and trim, etc.
Promising review: ""Very impressed so… [+885 chars]",buzzfeed,Buzzfeed
Danielle Healy,45 Gift Ideas For Coworkers You Can’t Go Wrong With,"Crowd-pleasing goodies for the new hire you barely know, your ride-or-die work bestie, and everyone in between.View Entire Post ›",https://www.buzzfeed.com/daniellehealy/best-gifts-for-coworkers,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/17/22/enhanced/0d9956af75aa/original-1922-1700259358-2.jpg?crop=1581:830;0,0%26downsize=1250:*",2023-11-29T05:01:04Z,The rules are simple. Deal the deck out to all players (works with 3-8 players). Everyone keeps their mini deck face down and goes around the table flipping a card face up and saying one of the five … [+977 chars],buzzfeed,Buzzfeed
"Natalie Brown, Chandni Reddy",30 Toys That'll Make Your Kids Smarter,Parenting hack: Boost their brains and keep 'em entertained at the same time.View Entire Post ›,https://www.buzzfeed.com/nataliebrown/toys-make-your-kids-smarter,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/28/17/enhanced/20214ffbad8f/original-496-1701191428-4.jpg?crop=1581:830;0,0%26downsize=1250:*",2023-11-29T04:46:02Z,"The kit comes with sample slides, cover slips, tweezers, scalpel, specimen vials, adjustable lenses, collecting lamps, and a sturdy storage case.
Promising reviews: ""My 9-year-old niece was asking f… [+1247 chars]",buzzfeed,Buzzfeed
Conshea Brown,People Are Sharing How Their Views On Sex Have Evolved Since Dating Their First Sexual Partner,"""My first girlfriend was a virgin as well; she watched more porn daily than I did in a week.""View Entire Post ›",https://www.buzzfeed.com/consheabrown1/dated-their-first-sexual-partner,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/27/21/enhanced/e7980b1f17d9/original-454-1701119561-2.jpg?crop=1250:655;0,85%26downsize=1250:*",2023-11-29T04:45:02Z,"""After that, I had a few partners where it felt much more boring lack of feedback, less varied, etc. I wasn't used to taking the lead, really. And some were great as well, but never one that was like… [+373 chars]",buzzfeed,Buzzfeed
Samantha Wieder,"They Say A Picture Is Worth A Thousand Words, And That Is Absolutely The Case With The Before And Afters For These 30 Beauty Products",I can sit here and tell you how great these products are (and I will) but the photos really do speak for themselves.View Entire Post ›,https://www.buzzfeed.com/samanthawieder/beauty-products-before-and-after-photos-an,https://img.buzzfeed.com/buzzfeed-static/static/2023-11/29/4/campaign_images/8bc9b3adba28/they-say-a-picture-is-worth-a-thousand-words-and--3-756-1701230754-0_dblbig.jpg,2023-11-29T04:16:03Z,"Promising review: ""I have every skin issue you can think of. Rosacea, acne (hormonal, cystic, whiteheads, blackheads), dehydration, excessive oiliness, redness, all of it. Ive spent probably thousand… [+654 chars]",buzzfeed,Buzzfeed
Heather Braga,46 Practical Gifts For Your Parents You Might Want To Buy Right This Minute,"You'll finally be able to stake your claim as ""the favorite.""View Entire Post ›",https://www.buzzfeed.com/hbraga/practical-parent-gifts,"https://img.buzzfeed.com/buzzfeed-static/static/2023-11/22/20/enhanced/3875903f8282/original-3700-1700685716-3.jpg?crop=1581:830;0,0%26downsize=1250:*",2023-11-29T04:01:03Z,"You can also use this in your room to keep valuables protected. Additionally, SafeGo is a small business!
Promising review: ""I bought this to take on a vacation to the Virgin Islands because my husb… [+1083 chars]",buzzfeed,Buzzfeed
Taylor Steele,"If You Travel A Lot And Still Don’t Have Any Of These 43 Products, You’re Doing It Wrong","If you're a frequent flyer, make sure you have these essentials packed.View Entire Post ›",https://www.buzzfeed.com/taylor_steele/essential-travel-items-you-should-own-an,https://img.buzzfeed.com/buzzfeed-static/static/2023-11/13/0/campaign_images/4fcd132dc339/if-you-travel-a-lot-and-still-dont-have-any-of-th-3-1127-1699836188-0_dblbig.jpg,2023-11-29T03:31:02Z,"Promising review: ""I absolutely love this wallet. I needed a new travel wallet, and this holds everything I need all in one place, and it still closes nicely and stays flat! I can fit my boarding pas… [+525 chars]",buzzfeed,Buzzfeed
